#EXPORTTYPE:                 ;ALL                                                            
#FILE:;sta_043.ngb-ss5
#FORMAT:                     ;NETZSCH5                                                       
#FTYPE:                      ;ANSI                                                           
#IDENTITY:                   ;43                                                             
#DECIMAL:                    ;COMMA                                                          
#SEPARATOR:                  ;SEMICOLON                                                      
#MTYPE:                      ;DSC                                                            
#MSUBTYPE:                   ;                                                               
#INSTRUMENT:                 ;NETZSCH STA 449F5                                              
#PROJECT:                    ;Эпсилон-Fe2O3                                                  
#DATE/TIME:                  ;30.05.2018 13:48:49 (UTC+3)                                    
#CORR. FILE:                 ;                                                               
#TEMPCAL:                    ;10 К Al2O3 - тигель N2.ngb-ts5                                 
#SENSITIVITY:                ;10 K Al2О3 - тигель N2.ngb-es5                                 
#LABORATORY:;lab_redacted
#OPERATOR:;operator_redacted
#REMARK:                     ;                                                               
#SAMPLE:                     ;Магн.-Соос. 0.6 ТЕОС 4ч                                        
#SAMPLE MASS /mg:            ;8,430                                                          
#MATERIAL:                   ;Fe3O4                                                          
#REFERENCE:                  ;пустой тигель                                                  
#REFERENCE MASS /mg:         ;0                                                              
#TYPE OF CRUCIBLE:           ;DSC/TG pan Al2O3                                               
#SAMPLE CRUCIBLE MASS /mg:   ;0                                                              
#REFERENCE CRUCIBLE MASS /mg:;0                                                              
#DSC RANGE /µV:              ;5000                                                           
#TG RANGE /mg:               ;35000                                                          
#TAU-R:                      ;---                                                            
#CORR. CODE:                 ;000                                                            
#EXO:                        ;+1                                                             
#RANGE:                      ;300°C/10,0(K/min)/1200°C                                       
#SEGMENT:                    ;S3/4                                                           
#SEG. 3:                     ;300°C/10,0(K/min)/1200°C                                       

#*RESULTS:;File;Segment;Result;Unit;Y_value;Unit;Range_Xmin;Unit;Range_Xmax;Unit;Range_Ymin;Unit;Range_Ymax;Unit

##Temp./°C;Time/min;DSC(subtr.3)/(mW/mg);Sensit./(uV/mW);Segment
 349,21799; 21,41917;       0,68474;0,75033;3
 349,31900; 21,42917;       0,68360;0,75026;3
 349,41699; 21,43917;       0,68488;0,75019;3
 349,51401; 21,44917;       0,68554;0,75012;3
 349,60901; 21,45917;       0,68597;0,75005;3
 349,69800; 21,46917;       0,68699;0,74998;3
 349,80600; 21,47917;       0,68731;0,74990;3
 349,90302; 21,48917;       0,68701;0,74983;3
 350,00101; 21,49917;       0,68708;0,74976;3
 350,10599; 21,50917;       0,68775;0,74968;3
 350,19601; 21,51917;       0,68817;0,74962;3
 350,29700; 21,52917;       0,68752;0,74954;3
 350,39001; 21,53917;       0,68782;0,74948;3
 350,49301; 21,54917;       0,68910;0,74940;3
 350,59799; 21,55917;       0,69062;0,74932;3
 350,69101; 21,56917;       0,69140;0,74926;3
 350,79199; 21,57917;       0,68990;0,74918;3
 350,88599; 21,58917;       0,69045;0,74911;3
 350,99799; 21,59917;       0,69137;0,74903;3
 351,07401; 21,60917;       0,69130;0,74898;3
 351,19101; 21,61917;       0,69222;0,74889;3
 351,28101; 21,62917;       0,69289;0,74883;3
 351,37000; 21,63917;       0,69367;0,74876;3
 351,47101; 21,64917;       0,69495;0,74869;3
 351,56699; 21,65917;       0,69598;0,74862;3
 351,67001; 21,66917;       0,69557;0,74854;3
 351,77100; 21,67917;       0,69672;0,74847;3
 351,87000; 21,68917;       0,69558;0,74840;3
 351,97198; 21,69917;       0,69662;0,74832;3
 352,07199; 21,70917;       0,69620;0,74825;3
 352,17200; 21,71917;       0,69772;0,74818;3
 352,27100; 21,72917;       0,69827;0,74811;3
 352,37701; 21,73917;       0,69919;0,74803;3
 352,46701; 21,74917;       0,70022;0,74796;3
 352,56299; 21,75917;       0,70016;0,74790;3
 352,66800; 21,76917;       0,69987;0,74782;3
 352,76300; 21,77917;       0,70091;0,74775;3
 352,85901; 21,78917;       0,70194;0,74768;3
 352,96301; 21,79917;       0,70274;0,74761;3
 353,06201; 21,80917;       0,70147;0,74753;3
 353,16299; 21,81917;       0,70215;0,74746;3
 353,26199; 21,82917;       0,70185;0,74739;3
 353,35199; 21,83917;       0,70349;0,74732;3
 353,45901; 21,84917;       0,70404;0,74725;3
 353,55801; 21,85917;       0,70460;0,74717;3
 353,66699; 21,86917;       0,70612;0,74710;3
 353,76199; 21,87917;       0,70667;0,74703;3
 353,85901; 21,88917;       0,70638;0,74696;3
 353,95599; 21,89917;       0,70668;0,74689;3
 354,06100; 21,90917;       0,70882;0,74681;3
 354,16699; 21,91917;       0,70865;0,74673;3
 354,26001; 21,92917;       0,70919;0,74667;3
 354,35300; 21,93917;       0,71023;0,74660;3
 354,45499; 21,94917;       0,71078;0,74653;3
 354,56000; 21,95917;       0,71037;0,74645;3
 354,64600; 21,96917;       0,71104;0,74639;3
 354,74899; 21,97917;       0,71256;0,74631;3
 354,84500; 21,98917;       0,71323;0,74625;3
 354,94699; 21,99917;       0,71415;0,74617;3
 355,04999; 22,00917;       0,71398;0,74610;3
 355,14301; 22,01917;       0,71574;0,74603;3
 355,25000; 22,02917;       0,71570;0,74595;3
 355,33899; 22,03917;       0,71491;0,74589;3
 355,43100; 22,04917;       0,71521;0,74582;3
 355,55301; 22,05917;       0,71603;0,74574;3
 355,64200; 22,06917;       0,71633;0,74567;3
 355,74500; 22,07917;       0,71616;0,74560;3
 355,84900; 22,08917;       0,71745;0,74552;3
 355,94199; 22,09917;       0,71775;0,74546;3
 356,03699; 22,10917;       0,71964;0,74539;3
 356,14700; 22,11917;       0,71972;0,74531;3
 356,24301; 22,12917;       0,72015;0,74524;3
 356,34000; 22,13917;       0,72106;0,74517;3
 356,43701; 22,14917;       0,72040;0,74510;3
 356,53601; 22,15917;       0,72096;0,74503;3
 356,62601; 22,16917;       0,72126;0,74497;3
 356,72601; 22,17917;       0,72133;0,74489;3
 356,82199; 22,18917;       0,72273;0,74483;3
 356,92899; 22,19917;       0,72317;0,74475;3
 357,02802; 22,20917;       0,72373;0,74468;3
 357,13300; 22,21917;       0,72441;0,74460;3
 357,23099; 22,22917;       0,72630;0,74453;3
 357,33099; 22,23917;       0,72625;0,74446;3
 357,43301; 22,24917;       0,72681;0,74439;3
 357,54099; 22,25917;       0,72773;0,74431;3
 357,62201; 22,26917;       0,72791;0,74425;3
 357,73099; 22,27917;       0,72811;0,74418;3
 357,82901; 22,28917;       0,72903;0,74411;3
 357,92999; 22,29917;       0,73032;0,74403;3
 358,02200; 22,30917;       0,73062;0,74397;3
 358,12399; 22,31917;       0,73130;0,74390;3
 358,22699; 22,32917;       0,73198;0,74382;3
 358,32401; 22,33917;       0,73290;0,74375;3
 358,42001; 22,34917;       0,73297;0,74368;3
 358,52200; 22,35917;       0,73377;0,74361;3
 358,62201; 22,36917;       0,73397;0,74354;3
 358,71899; 22,37917;       0,73501;0,74347;3
 358,82300; 22,38917;       0,73508;0,74340;3
 358,91800; 22,39917;       0,73637;0,74333;3
 359,02100; 22,40917;       0,73656;0,74326;3
 359,11801; 22,41917;       0,73699;0,74319;3
 359,21399; 22,42917;       0,73706;0,74312;3
 359,32001; 22,43917;       0,73835;0,74304;3
 359,41501; 22,44917;       0,73988;0,74298;3
 359,51300; 22,45917;       0,74129;0,74291;3
 359,62000; 22,46917;       0,74283;0,74283;3
 359,70901; 22,47917;       0,74131;0,74277;3
 359,82599; 22,48917;       0,74127;0,74268;3
 359,91901; 22,49917;       0,74195;0,74262;3
 360,01401; 22,50917;       0,74226;0,74255;3
 360,12701; 22,51917;       0,74295;0,74247;3
 360,21100; 22,52917;       0,74422;0,74241;3
 360,30701; 22,53917;       0,74588;0,74234;3
 360,41400; 22,54917;       0,74583;0,74227;3
 360,51199; 22,55917;       0,74615;0,74220;3
 360,62201; 22,56917;       0,74683;0,74212;3
 360,71301; 22,57917;       0,74702;0,74206;3
 360,81500; 22,58917;       0,74807;0,74198;3
 360,90701; 22,59917;       0,74984;0,74192;3
 361,00400; 22,60917;       0,74881;0,74185;3
 361,11301; 22,61917;       0,74853;0,74177;3
 361,21201; 22,62917;       0,75018;0,74170;3
 361,31500; 22,63917;       0,74940;0,74163;3
 361,41400; 22,64917;       0,75094;0,74156;3
 361,51099; 22,65917;       0,75186;0,74149;3
 361,60999; 22,66917;       0,75230;0,74142;3
 361,70801; 22,67917;       0,75286;0,74135;3
 361,80899; 22,68917;       0,75317;0,74128;3
 361,91501; 22,69917;       0,75361;0,74121;3
 362,01099; 22,70917;       0,75368;0,74114;3
 362,11801; 22,71917;       0,75303;0,74106;3
 362,21600; 22,72917;       0,75444;0,74099;3
 362,31400; 22,73917;       0,75476;0,74093;3
 362,41101; 22,74917;       0,75544;0,74086;3
 362,51099; 22,75917;       0,75600;0,74079;3
 362,61099; 22,76917;       0,75631;0,74072;3
 362,71500; 22,77917;       0,75737;0,74064;3
 362,81000; 22,78917;       0,75951;0,74058;3
 362,90900; 22,79917;       0,75885;0,74051;3
 363,00500; 22,80917;       0,75965;0,74044;3
 363,10400; 22,81917;       0,76107;0,74037;3
 363,21399; 22,82917;       0,76029;0,74029;3
 363,31400; 22,83917;       0,76134;0,74022;3
 363,41501; 22,84917;       0,76239;0,74015;3
 363,51300; 22,85917;       0,76234;0,74008;3
 363,60300; 22,86917;       0,76265;0,74002;3
 363,71701; 22,87917;       0,76298;0,73994;3
 363,80499; 22,88917;       0,76267;0,73988;3
 363,91299; 22,89917;       0,76373;0,73980;3
 364,00601; 22,90917;       0,76441;0,73974;3
 364,10800; 22,91917;       0,76497;0,73967;3
 364,21100; 22,92917;       0,76664;0,73959;3
 364,31201; 22,93917;       0,76720;0,73952;3
 364,41501; 22,94917;       0,76703;0,73945;3
 364,51099; 22,95917;       0,76771;0,73938;3
 364,61099; 22,96917;       0,76717;0,73931;3
 364,70999; 22,97917;       0,76761;0,73924;3
 364,81299; 22,98917;       0,76867;0,73917;3
 364,91101; 22,99917;       0,76825;0,73910;3
 365,00900; 23,00917;       0,76918;0,73904;3
 365,11401; 23,01917;       0,76987;0,73896;3
 365,21899; 23,02917;       0,77068;0,73889;3
 365,32199; 23,03917;       0,77198;0,73882;3
 365,41800; 23,04917;       0,77315;0,73875;3
 365,51401; 23,05917;       0,77346;0,73868;3
 365,60800; 23,06917;       0,77182;0,73862;3
 365,71201; 23,07917;       0,77300;0,73854;3
 365,80200; 23,08917;       0,77343;0,73848;3
 365,91901; 23,09917;       0,77241;0,73840;3
 366,01501; 23,10917;       0,77383;0,73833;3
 366,11801; 23,11917;       0,77550;0,73826;3
 366,21600; 23,12917;       0,77569;0,73819;3
 366,31201; 23,13917;       0,77760;0,73813;3
 366,41599; 23,14917;       0,77682;0,73805;3
 366,51099; 23,15917;       0,77775;0,73799;3
 366,60800; 23,16917;       0,77684;0,73792;3
 366,71899; 23,17917;       0,77753;0,73784;3
 366,81201; 23,18917;       0,77993;0,73778;3
 366,92700; 23,19917;       0,78026;0,73770;3
 367,01501; 23,20917;       0,77934;0,73764;3
 367,12201; 23,21917;       0,78040;0,73756;3
 367,21201; 23,22917;       0,78145;0,73750;3
 367,31000; 23,23917;       0,78152;0,73743;3
 367,42200; 23,24917;       0,78283;0,73736;3
 367,51099; 23,25917;       0,78302;0,73729;3
 367,61700; 23,26917;       0,78298;0,73722;3
 367,72000; 23,27917;       0,78232;0,73715;3
 367,81400; 23,28917;       0,78435;0,73708;3
 367,91199; 23,29917;       0,78516;0,73702;3
 368,01801; 23,30917;       0,78548;0,73694;3
 368,12100; 23,31917;       0,78654;0,73687;3
 368,21899; 23,32917;       0,78649;0,73680;3
 368,33600; 23,33917;       0,78695;0,73672;3
 368,41000; 23,34917;       0,78762;0,73667;3
 368,51999; 23,35917;       0,78671;0,73660;3
 368,62500; 23,36917;       0,78802;0,73652;3
 368,72000; 23,37917;       0,78883;0,73646;3
 368,83301; 23,38917;       0,79051;0,73638;3
 368,92099; 23,39917;       0,78935;0,73632;3
 369,02301; 23,40917;       0,79004;0,73625;3
 369,12299; 23,41917;       0,78962;0,73618;3
 369,23700; 23,42917;       0,78970;0,73610;3
 369,32001; 23,43917;       0,79038;0,73604;3
 369,42499; 23,44917;       0,79033;0,73597;3
 369,52200; 23,45917;       0,79077;0,73590;3
 369,63000; 23,46917;       0,79073;0,73583;3
 369,73700; 23,47917;       0,79192;0,73576;3
 369,82599; 23,48917;       0,79284;0,73570;3
 369,93100; 23,49917;       0,79231;0,73562;3
 370,03299; 23,50917;       0,79324;0,73555;3
 370,14001; 23,51917;       0,79566;0,73548;3
 370,24200; 23,52917;       0,79524;0,73541;3
 370,33801; 23,53917;       0,79704;0,73534;3
 370,44000; 23,54917;       0,79478;0,73527;3
 370,54099; 23,55917;       0,79522;0,73520;3
 370,64301; 23,56917;       0,79665;0,73513;3
 370,74301; 23,57917;       0,79734;0,73507;3
 370,84201; 23,58917;       0,79668;0,73500;3
 370,94400; 23,59917;       0,79737;0,73493;3
 371,04800; 23,60917;       0,79757;0,73486;3
 371,14899; 23,61917;       0,79752;0,73479;3
 371,24701; 23,62917;       0,79796;0,73472;3
 371,35001; 23,63917;       0,79878;0,73465;3
 371,44601; 23,64917;       0,79910;0,73458;3
 371,55801; 23,65917;       0,79906;0,73451;3
 371,64999; 23,66917;       0,79962;0,73444;3
 371,75201; 23,67917;       0,80019;0,73437;3
 371,86200; 23,68917;       0,80175;0,73430;3
 371,95300; 23,69917;       0,80181;0,73424;3
 372,05301; 23,70917;       0,80164;0,73417;3
 372,15701; 23,71917;       0,80184;0,73410;3
 372,26099; 23,72917;       0,80241;0,73403;3
 372,36301; 23,73917;       0,80348;0,73396;3
 372,47198; 23,74917;       0,80405;0,73388;3
 372,56500; 23,75917;       0,80375;0,73382;3
 372,67099; 23,76917;       0,80408;0,73375;3
 372,76901; 23,77917;       0,80415;0,73368;3
 372,86200; 23,78917;       0,80484;0,73362;3
 372,96799; 23,79917;       0,80627;0,73354;3
 373,07599; 23,80917;       0,80672;0,73347;3
 373,17099; 23,81917;       0,80692;0,73341;3
 373,26801; 23,82917;       0,80674;0,73334;3
 373,37201; 23,83917;       0,80769;0,73327;3
 373,48001; 23,84917;       0,80777;0,73319;3
 373,57501; 23,85917;       0,80821;0,73313;3
 373,67801; 23,86917;       0,80792;0,73306;3
 373,76999; 23,87917;       0,80761;0,73300;3
 373,87601; 23,88917;       0,80856;0,73293;3
 373,97800; 23,89917;       0,80913;0,73286;3
 374,08301; 23,90917;       0,81044;0,73278;3
 374,18100; 23,91917;       0,81027;0,73272;3
 374,27499; 23,92917;       0,81120;0,73265;3
 374,38199; 23,93917;       0,81116;0,73258;3
 374,48300; 23,94917;       0,81025;0,73251;3
 374,58401; 23,95917;       0,81205;0,73244;3
 374,68799; 23,96917;       0,81152;0,73237;3
 374,79199; 23,97917;       0,81159;0,73230;3
 374,89401; 23,98917;       0,81253;0,73223;3
 374,98999; 23,99917;       0,81347;0,73217;3
 375,09900; 24,00917;       0,81257;0,73210;3
 375,20200; 24,01917;       0,81289;0,73203;3
 375,29901; 24,02917;       0,81445;0,73196;3
 375,39001; 24,03917;       0,81513;0,73190;3
 375,50000; 24,04917;       0,81435;0,73182;3
 375,60199; 24,05917;       0,81579;0,73176;3
 375,70499; 24,06917;       0,81587;0,73169;3
 375,80399; 24,07917;       0,81631;0,73162;3
 375,90601; 24,08917;       0,81750;0,73155;3
 376,00201; 24,09917;       0,81708;0,73149;3
 376,10400; 24,10917;       0,81654;0,73142;3
 376,21301; 24,11917;       0,81711;0,73134;3
 376,31500; 24,12917;       0,81732;0,73127;3
 376,41501; 24,13917;       0,81838;0,73121;3
 376,51501; 24,14917;       0,81883;0,73114;3
 376,62399; 24,15917;       0,81965;0,73107;3
 376,72699; 24,16917;       0,82035;0,73100;3
 376,82001; 24,17917;       0,82054;0,73093;3
 376,92401; 24,18917;       0,82075;0,73086;3
 377,01999; 24,19917;       0,82156;0,73080;3
 377,11801; 24,20917;       0,82188;0,73073;3
 377,22501; 24,21917;       0,82110;0,73066;3
 377,32101; 24,22917;       0,82204;0,73060;3
 377,43399; 24,23917;       0,82262;0,73052;3
 377,53601; 24,24917;       0,82270;0,73045;3
 377,63199; 24,25917;       0,82252;0,73039;3
 377,73099; 24,26917;       0,82297;0,73032;3
 377,83200; 24,27917;       0,82354;0,73025;3
 377,93201; 24,28917;       0,82461;0,73019;3
 378,03699; 24,29917;       0,82419;0,73012;3
 378,13599; 24,30917;       0,82439;0,73005;3
 378,24200; 24,31917;       0,82670;0,72998;3
 378,34399; 24,32917;       0,82690;0,72991;3
 378,44601; 24,33917;       0,82698;0,72984;3
 378,54300; 24,34917;       0,82519;0,72978;3
 378,64700; 24,35917;       0,82602;0,72971;3
 378,74701; 24,36917;       0,82572;0,72964;3
 378,84399; 24,37917;       0,82803;0,72957;3
 378,94800; 24,38917;       0,82885;0,72951;3
 379,05801; 24,39917;       0,82906;0,72943;3
 379,15900; 24,40917;       0,82889;0,72936;3
 379,26401; 24,41917;       0,82710;0,72929;3
 379,35901; 24,42917;       0,82879;0,72923;3
 379,44901; 24,43917;       0,83035;0,72917;3
 379,56000; 24,44917;       0,82944;0,72910;3
 379,66501; 24,45917;       0,83026;0,72903;3
 379,75900; 24,46917;       0,83021;0,72896;3
 379,86099; 24,47917;       0,83203;0,72889;3
 379,96899; 24,48917;       0,83211;0,72882;3
 380,06500; 24,49917;       0,83094;0,72876;3
 380,16501; 24,50917;       0,83139;0,72869;3
 380,26099; 24,51917;       0,83097;0,72863;3
 380,37799; 24,52917;       0,83217;0,72855;3
 380,47400; 24,53917;       0,83225;0,72849;3
 380,57901; 24,54917;       0,83295;0,72842;3
 380,68500; 24,55917;       0,83216;0,72835;3
 380,78799; 24,56917;       0,83385;0,72828;3
 380,88501; 24,57917;       0,83405;0,72821;3
 380,99301; 24,58917;       0,83376;0,72814;3
 381,08801; 24,59917;       0,83458;0,72808;3
 381,18399; 24,60917;       0,83453;0,72801;3
 381,29501; 24,61917;       0,83560;0,72794;3
 381,38699; 24,62917;       0,83555;0,72788;3
 381,49100; 24,63917;       0,83538;0,72781;3
 381,59201; 24,64917;       0,83571;0,72774;3
 381,69699; 24,65917;       0,83628;0,72767;3
 381,78601; 24,66917;       0,83598;0,72761;3
 381,89999; 24,67917;       0,83706;0,72754;3
 382,00601; 24,68917;       0,83789;0,72747;3
 382,09799; 24,69917;       0,83759;0,72741;3
 382,20801; 24,70917;       0,83730;0,72733;3
 382,30899; 24,71917;       0,83824;0,72727;3
 382,41000; 24,72917;       0,83770;0,72720;3
 382,50699; 24,73917;       0,83765;0,72714;3
 382,61200; 24,74917;       0,83922;0,72707;3
 382,71899; 24,75917;       0,83769;0,72700;3
 382,82300; 24,76917;       0,83839;0,72693;3
 382,91901; 24,77917;       0,83983;0,72686;3
 383,02200; 24,78917;       0,83891;0,72680;3
 383,12601; 24,79917;       0,83937;0,72673;3
 383,22601; 24,80917;       0,83919;0,72666;3
 383,32999; 24,81917;       0,83977;0,72659;3
 383,43399; 24,82917;       0,83972;0,72652;3
 383,53299; 24,83917;       0,84017;0,72646;3
 383,63300; 24,84917;       0,84162;0,72639;3
 383,73001; 24,85917;       0,84282;0,72633;3
 383,83701; 24,86917;       0,84153;0,72626;3
 383,93399; 24,87917;       0,84185;0,72619;3
 384,03601; 24,88917;       0,84043;0,72613;3
 384,13300; 24,89917;       0,84163;0,72606;3
 384,23700; 24,90917;       0,84246;0,72599;3
 384,34299; 24,91917;       0,84204;0,72593;3
 384,44400; 24,92917;       0,84249;0,72586;3
 384,53799; 24,93917;       0,84219;0,72580;3
 384,64099; 24,94917;       0,84264;0,72573;3
 384,74500; 24,95917;       0,84309;0,72566;3
 384,84100; 24,96917;       0,84392;0,72560;3
 384,94299; 24,97917;       0,84349;0,72553;3
 385,05499; 24,98917;       0,84470;0,72546;3
 385,15100; 24,99917;       0,84515;0,72539;3
 385,26001; 25,00917;       0,84424;0,72532;3
 385,35001; 25,01917;       0,84530;0,72526;3
 385,45200; 25,02917;       0,84501;0,72520;3
 385,55301; 25,03917;       0,84371;0,72513;3
 385,65799; 25,04917;       0,84504;0,72506;3
 385,75500; 25,05917;       0,84399;0,72500;3
 385,85699; 25,06917;       0,84432;0,72493;3
 385,95801; 25,07917;       0,84502;0,72487;3
 386,06201; 25,08917;       0,84610;0,72480;3
 386,16699; 25,09917;       0,84555;0,72473;3
 386,26999; 25,10917;       0,84688;0,72466;3
 386,37500; 25,11917;       0,84596;0,72459;3
 386,46100; 25,12917;       0,84528;0,72454;3
 386,57901; 25,13917;       0,84699;0,72446;3
 386,67200; 25,14917;       0,84569;0,72440;3
 386,77301; 25,15917;       0,84576;0,72433;3
 386,87799; 25,16917;       0,84559;0,72426;3
 386,97400; 25,17917;       0,84629;0,72420;3
 387,07700; 25,18917;       0,84650;0,72413;3
 387,18201; 25,19917;       0,84670;0,72407;3
 387,27701; 25,20917;       0,84690;0,72400;3
 387,38599; 25,21917;       0,84823;0,72393;3
 387,47800; 25,22917;       0,84868;0,72387;3
 387,58401; 25,23917;       0,84851;0,72380;3
 387,68301; 25,24917;       0,84683;0,72374;3
 387,79099; 25,25917;       0,84679;0,72367;3
 387,89001; 25,26917;       0,84787;0,72360;3
 387,98700; 25,27917;       0,84819;0,72354;3
 388,09000; 25,28917;       0,84764;0,72347;3
 388,19000; 25,29917;       0,84709;0,72341;3
 388,29700; 25,30917;       0,84718;0,72334;3
 388,39499; 25,31917;       0,84775;0,72328;3
 388,48901; 25,32917;       0,84770;0,72321;3
 388,59601; 25,33917;       0,84728;0,72314;3
 388,69299; 25,34917;       0,84773;0,72308;3
 388,80200; 25,35917;       0,84756;0,72301;3
 388,90500; 25,36917;       0,84764;0,72294;3
 389,00900; 25,37917;       0,84809;0,72288;3
 389,11700; 25,38917;       0,84780;0,72281;3
 389,20499; 25,39917;       0,84774;0,72275;3
 389,30701; 25,40917;       0,84782;0,72268;3
 389,41199; 25,41917;       0,84890;0,72262;3
 389,50800; 25,42917;       0,85048;0,72255;3
 389,60699; 25,43917;       0,84968;0,72249;3
 389,70599; 25,44917;       0,84988;0,72243;3
 389,81201; 25,45917;       0,84933;0,72236;3
 389,91199; 25,46917;       0,84941;0,72229;3
 390,01999; 25,47917;       0,84736;0,72222;3
 390,12299; 25,48917;       0,84831;0,72216;3
 390,21799; 25,49917;       0,84801;0,72209;3
 390,31400; 25,50917;       0,84783;0,72203;3
 390,42200; 25,51917;       0,84842;0,72196;3
 390,52600; 25,52917;       0,84937;0,72190;3
 390,61801; 25,53917;       0,84894;0,72184;3
 390,72400; 25,54917;       0,84915;0,72177;3
 390,82199; 25,55917;       0,84872;0,72170;3
 390,92700; 25,56917;       0,84880;0,72164;3
 391,02200; 25,57917;       0,84900;0,72158;3
 391,13199; 25,58917;       0,84883;0,72150;3
 391,22699; 25,59917;       0,84928;0,72144;3
 391,32800; 25,60917;       0,84835;0,72138;3
 391,43399; 25,61917;       0,84906;0,72131;3
 391,53101; 25,62917;       0,84901;0,72125;3
 391,64099; 25,63917;       0,84934;0,72118;3
 391,73801; 25,64917;       0,84841;0,72111;3
 391,83600; 25,65917;       0,84949;0,72105;3
 391,93701; 25,66917;       0,85044;0,72099;3
 392,04001; 25,67917;       0,84952;0,72092;3
 392,13901; 25,68917;       0,84934;0,72086;3
 392,24600; 25,69917;       0,84817;0,72079;3
 392,34399; 25,70917;       0,84799;0,72073;3
 392,44699; 25,71917;       0,84957;0,72066;3
 392,54599; 25,72917;       0,84751;0,72060;3
 392,64801; 25,73917;       0,84859;0,72053;3
 392,74200; 25,74917;       0,84892;0,72047;3
 392,83200; 25,75917;       0,84911;0,72041;3
 392,94199; 25,76917;       0,84907;0,72034;3
 393,04999; 25,77917;       0,84789;0,72027;3
