#EXPORTTYPE:                 ;DATA ALL                                                             
#FILE:;sta_197.ngb-ss5
#FORMAT:                     ;NETZSCH5                                                             
#FTYPE:                      ;ANSI                                                                 
#IDENTITY:                   ;197                                                                  
#DECIMAL:                    ;COMMA                                                                
#SEPARATOR:                  ;SEMICOLON                                                            
#MTYPE:                      ;DSC                                                                  
#INSTRUMENT:                 ;NETZSCH STA 449F5                                                    
#PROJECT:                    ;Эпсилон                                                              
#DATE/TIME:                  ;05.07.2021 11:23:24 (UTC+3)                                          
#CORR. FILE:                 ;                                                                     
#TEMPCAL:                    ;5 К Al2O3 - тигель N2 - 2021.ngb-ts5                                 
#SENSITIVITY:                ;5 K Al2О3 - тигель N2 - 2021.ngb-es5                                 
#LABORATORY:;lab_redacted
#OPERATOR:;operator_redacted
#REMARK:                     ;                                                                     
#SAMPLE:                     ;П-1 5К-повторный                                                     
#SAMPLE MASS /mg:            ;9,9392                                                               
#MATERIAL:                   ;SiO2+Fe2O3                                                           
#REFERENCE:                  ;пустой тигель                                                        
#REFERENCE MASS /mg:         ;0                                                                    
#TYPE OF CRUCIBLE:           ;DSC/TG pan Al2O3                                                     
#SAMPLE CRUCIBLE MASS /mg:   ;211,7314                                                             
#REFERENCE CRUCIBLE MASS /mg:;202,414                                                              
#DSC RANGE /µV:              ;5000                                                                 
#TG RANGE /mg:               ;35000                                                                
#TAU-R:                      ;---                                                                  
#CORR. CODE:                 ;000                                                                  
#EXO:                        ;+1                                                                   
#RANGE:                      ;30°C/15,0(K/min)/600°C/5,0(K/min)/1300°C/                            
#SEGMENT:                    ;S1-2/2                                                               
#SEG. 1:                     ;30°C/15,0(K/min)/600°C                                               
#SEG. 2:                     ;600°C/5,0(K/min)/1300°C                                              

##Temp./°C;Time/min;DSC/(mW/mg);Mass/%;Gas Flow(purge1)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
 887,47601; 95,69250;       2,39583; 98,63001;50,00000;20,00000;0,49020;2
 887,54401; 95,70583;       2,39561; 98,63013;49,00000;20,00000;0,49015;2
 887,60797; 95,71917;       2,39585; 98,62926;50,00000;20,00000;0,49010;2
 887,68500; 95,73250;       2,39677; 98,62939;51,00000;20,00000;0,49004;2
 887,75299; 95,74583;       2,39640; 98,62852;49,00000;20,00000;0,48999;2
 887,80902; 95,75917;       2,39629; 98,62462;50,00000;20,00000;0,48995;2
 887,87500; 95,77250;       2,39591; 98,62174;50,00000;20,00000;0,48990;2
 887,94202; 95,78583;       2,39616; 98,61885;50,00000;20,00000;0,48984;2
 888,00800; 95,79917;       2,39609; 98,61797;49,00000;20,00000;0,48979;2
 888,07703; 95,81250;       2,39620; 98,61608;49,00000;20,00000;0,48974;2
 888,15002; 95,82583;       2,39584; 98,61621;50,00000;20,00000;0,48969;2
 888,21301; 95,83917;       2,39655; 98,61533;49,00000;20,00000;0,48964;2
 888,28198; 95,85250;       2,39633; 98,61445;51,00000;20,00000;0,48959;2
 888,35199; 95,86583;       2,39581; 98,61460;51,00000;20,00000;0,48953;2
 888,42200; 95,87917;       2,39607; 98,61374;51,00000;20,00000;0,48948;2
 888,47498; 95,89250;       2,39549; 98,61387;49,00000;20,00000;0,48944;2
 888,53601; 95,90583;       2,39540; 98,61301;50,00000;20,00000;0,48939;2
 888,60901; 95,91917;       2,39536; 98,61316;49,00000;20,00000;0,48934;2
 888,66803; 95,93250;       2,39527; 98,61228;49,00000;20,00000;0,48929;2
 888,73401; 95,94583;       2,39567; 98,61241;50,00000;20,00000;0,48924;2
 888,80499; 95,95917;       2,39578; 98,61153;50,00000;20,00000;0,48919;2
 888,86902; 95,97250;       2,39571; 98,61165;49,00000;20,00000;0,48914;2
 888,94702; 95,98583;       2,39631; 98,61077;51,00000;20,00000;0,48908;2
 889,01202; 95,99917;       2,39624; 98,61090;52,00000;20,00000;0,48903;2
 889,08398; 96,01250;       2,39667; 98,61001;49,00000;20,00000;0,48897;2
 889,13800; 96,02583;       2,39703; 98,61014;50,00000;20,00000;0,48893;2
 889,21503; 96,03917;       2,39684; 98,60927;51,00000;20,00000;0,48887;2
 889,28101; 96,05250;       2,39678; 98,60739;51,00000;20,00000;0,48882;2
 889,34399; 96,06583;       2,39686; 98,60551;49,00000;20,00000;0,48877;2
 889,41199; 96,07917;       2,39695; 98,60463;50,00000;20,00000;0,48872;2
 889,47302; 96,09250;       2,39718; 98,60375;50,00000;20,00000;0,48868;2
 889,53900; 96,10583;       2,39727; 98,60388;49,00000;20,00000;0,48863;2
 889,62201; 96,11917;       2,39695; 98,60301;51,00000;20,00000;0,48856;2
 889,67999; 96,13250;       2,39670; 98,60313;52,00000;20,00000;0,48852;2
 889,74500; 96,14583;       2,39679; 98,60224;49,00000;20,00000;0,48847;2
 889,81403; 96,15917;       2,39626; 98,60237;49,00000;20,00000;0,48842;2
 889,88000; 96,17250;       2,39666; 98,60149;51,00000;20,00000;0,48837;2
 889,95502; 96,18583;       2,39679; 98,60163;51,00000;20,00000;0,48831;2
 890,02002; 96,19917;       2,39656; 98,60075;49,00000;20,00000;0,48826;2
 890,08002; 96,21250;       2,39615; 98,59986;50,00000;20,00000;0,48821;2
 890,14697; 96,22583;       2,39656; 98,59898;50,00000;20,00000;0,48816;2
 890,21899; 96,23917;       2,39652; 98,59711;49,00000;20,00000;0,48811;2
 890,29199; 96,25250;       2,39679; 98,59624;51,00000;20,00000;0,48805;2
 890,34497; 96,26583;       2,39652; 98,59536;52,00000;20,00000;0,48801;2
 890,41699; 96,27917;       2,39600; 98,59448;49,00000;20,00000;0,48796;2
 890,48499; 96,29250;       2,39594; 98,59361;49,00000;20,00000;0,48790;2
 890,55402; 96,30583;       2,39620; 98,59274;51,00000;20,00000;0,48785;2
 890,61401; 96,31917;       2,39658; 98,59186;52,00000;20,00000;0,48780;2
 890,68103; 96,33250;       2,39699; 98,59199;49,00000;20,00000;0,48775;2
 890,75702; 96,34583;       2,39649; 98,59111;50,00000;20,00000;0,48770;2
 890,81500; 96,35917;       2,39608; 98,59023;50,00000;20,00000;0,48765;2
 890,88702; 96,37250;       2,39682; 98,58936;49,00000;20,00000;0,48760;2
 890,95898; 96,38583;       2,39693; 98,58850;49,00000;20,00000;0,48754;2
 891,02002; 96,39917;       2,39685; 98,58863;50,00000;20,00000;0,48750;2
 891,08002; 96,41250;       2,39613; 98,58775;50,00000;20,00000;0,48745;2
 891,14600; 96,42583;       2,39511; 98,58688;49,00000;20,00000;0,48740;2
 891,21698; 96,43917;       2,39633; 98,58602;51,00000;20,00000;0,48734;2
 891,28497; 96,45250;       2,39611; 98,58515;51,00000;20,00000;0,48729;2
 891,34998; 96,46583;       2,39604; 98,58427;50,00000;20,00000;0,48724;2
 891,40802; 96,47917;       2,39547; 98,58439;49,00000;20,00000;0,48720;2
 891,48199; 96,49250;       2,39559; 98,58252;50,00000;20,00000;0,48714;2
 891,55298; 96,50583;       2,39538; 98,58065;52,00000;20,00000;0,48709;2
 891,62299; 96,51917;       2,39375; 98,57978;49,00000;20,00000;0,48703;2
 891,67798; 96,53250;       2,39364; 98,57789;50,00000;20,00000;0,48699;2
 891,74298; 96,54583;       2,39436; 98,57601;50,00000;20,00000;0,48694;2
 891,81702; 96,55917;       2,39464; 98,57514;50,00000;20,00000;0,48689;2
 891,87299; 96,57250;       2,39485; 98,57426;49,00000;20,00000;0,48684;2
 891,95203; 96,58583;       2,39451; 98,57339;49,00000;20,00000;0,48678;2
 892,01501; 96,59917;       2,39412; 98,57150;51,00000;20,00000;0,48674;2
 892,08099; 96,61250;       2,39453; 98,57062;49,00000;20,00000;0,48669;2
 892,15503; 96,62583;       2,39480; 98,57074;49,00000;20,00000;0,48663;2
 892,21503; 96,63917;       2,39440; 98,56986;51,00000;20,00000;0,48658;2
 892,28601; 96,65250;       2,39466; 98,56999;51,00000;20,00000;0,48653;2
 892,35498; 96,66583;       2,39461; 98,57012;52,00000;20,00000;0,48648;2
 892,41901; 96,67917;       2,39469; 98,57026;49,00000;20,00000;0,48643;2
 892,48901; 96,69250;       2,39432; 98,57039;50,00000;20,00000;0,48637;2
 892,55200; 96,70583;       2,39456; 98,57053;50,00000;20,00000;0,48633;2
 892,61499; 96,71917;       2,39448; 98,57065;49,00000;20,00000;0,48628;2
 892,68201; 96,73250;       2,39457; 98,57078;49,00000;20,00000;0,48623;2
 892,75201; 96,74583;       2,39420; 98,57091;50,00000;20,00000;0,48617;2
 892,82001; 96,75917;       2,39462; 98,57103;50,00000;20,00000;0,48612;2
 892,88898; 96,77250;       2,39456; 98,57116;49,00000;20,00000;0,48607;2
 892,96198; 96,78583;       2,39373; 98,57129;49,00000;20,00000;0,48601;2
 893,02399; 96,79917;       2,39380; 98,57141;51,00000;20,00000;0,48597;2
 893,09198; 96,81250;       2,39390; 98,57154;51,00000;20,00000;0,48591;2
 893,15399; 96,82583;       2,39429; 98,57168;49,00000;20,00000;0,48587;2
 893,22699; 96,83917;       2,39394; 98,57181;50,00000;20,00000;0,48581;2
 893,28900; 96,85250;       2,39433; 98,57195;52,00000;20,00000;0,48576;2
 893,35699; 96,86583;       2,39411; 98,57209;49,00000;20,00000;0,48571;2
 893,42401; 96,87917;       2,39404; 98,57223;50,00000;20,00000;0,48566;2
 893,48401; 96,89250;       2,39474; 98,57236;50,00000;20,00000;0,48562;2
 893,54999; 96,90583;       2,39483; 98,57249;50,00000;20,00000;0,48556;2
 893,61603; 96,91917;       2,39429; 98,57263;49,00000;20,00000;0,48551;2
 893,68903; 96,93250;       2,39441; 98,57276;51,00000;20,00000;0,48546;2
 893,75403; 96,94583;       2,39481; 98,57288;52,00000;20,00000;0,48541;2
 893,81897; 96,95917;       2,39490; 98,57301;49,00000;20,00000;0,48536;2
 893,89099; 96,97250;       2,39454; 98,57313;49,00000;20,00000;0,48530;2
 893,95599; 96,98583;       2,39415; 98,57326;51,00000;20,00000;0,48526;2
 894,03003; 96,99917;       2,39379; 98,57339;51,00000;20,00000;0,48520;2
 894,09198; 97,01250;       2,39387; 98,57351;49,00000;20,00000;0,48515;2
 894,15698; 97,02583;       2,39411; 98,57364;50,00000;20,00000;0,48510;2
 894,22400; 97,03917;       2,39437; 98,57377;50,00000;20,00000;0,48505;2
 894,30402; 97,05250;       2,39451; 98,57392;49,00000;20,00000;0,48499;2
 894,35797; 97,06583;       2,39265; 98,57404;50,00000;20,00000;0,48495;2
 894,42102; 97,07917;       2,39257; 98,57418;50,00000;20,00000;0,48490;2
 894,49597; 97,09250;       2,39317; 98,57432;50,00000;20,00000;0,48484;2
 894,56000; 97,10583;       2,39341; 98,57446;49,00000;20,00000;0,48479;2
 894,62097; 97,11917;       2,39364; 98,57460;51,00000;20,00000;0,48475;2
 894,68701; 97,13250;       2,39421; 98,57473;52,00000;20,00000;0,48470;2
 894,75299; 97,14583;       2,39335; 98,57486;49,00000;20,00000;0,48465;2
 894,82300; 97,15917;       2,39314; 98,57499;50,00000;20,00000;0,48459;2
 894,88702; 97,17250;       2,39274; 98,57512;50,00000;20,00000;0,48455;2
 894,95801; 97,18583;       2,39301; 98,57525;50,00000;20,00000;0,48449;2
 895,02698; 97,19917;       2,39327; 98,57538;49,00000;20,00000;0,48444;2
 895,08899; 97,21250;       2,39335; 98,57551;50,00000;20,00000;0,48439;2
 895,16302; 97,22583;       2,39299; 98,57564;50,00000;20,00000;0,48433;2
 895,22101; 97,23917;       2,39273; 98,57577;49,00000;20,00000;0,48429;2
 895,29401; 97,25250;       2,39317; 98,57591;51,00000;20,00000;0,48424;2
 895,35797; 97,26583;       2,39325; 98,57604;50,00000;20,00000;0,48419;2
 895,42603; 97,27917;       2,39382; 98,57617;51,00000;20,00000;0,48413;2
 895,49103; 97,29250;       2,39312; 98,57630;49,00000;20,00000;0,48408;2
 895,56201; 97,30583;       2,39418; 98,57644;50,00000;20,00000;0,48403;2
 895,62402; 97,31917;       2,39425; 98,57557;51,00000;20,00000;0,48398;2
 895,69098; 97,33250;       2,39387; 98,57570;51,00000;20,00000;0,48393;2
 895,75598; 97,34583;       2,39412; 98,57585;49,00000;20,00000;0,48388;2
 895,82599; 97,35917;       2,39343; 98,57599;50,00000;20,00000;0,48383;2
 895,89001; 97,37250;       2,39319; 98,57614;49,00000;20,00000;0,48378;2
 895,95502; 97,38583;       2,39328; 98,57527;49,00000;20,00000;0,48373;2
 896,01398; 97,39917;       2,39334; 98,57541;51,00000;20,00000;0,48369;2
 896,07800; 97,41250;       2,39327; 98,57554;52,00000;20,00000;0,48364;2
 896,15100; 97,42583;       2,39291; 98,57568;50,00000;20,00000;0,48358;2
 896,21600; 97,43917;       2,39204; 98,57581;50,00000;20,00000;0,48353;2
 896,27899; 97,45250;       2,39260; 98,57594;52,00000;20,00000;0,48348;2
 896,35498; 97,46583;       2,39273; 98,57506;49,00000;20,00000;0,48343;2
 896,41803; 97,47917;       2,39201; 98,57519;50,00000;20,00000;0,48338;2
 896,48700; 97,49250;       2,39195; 98,57531;50,00000;20,00000;0,48333;2
 896,55499; 97,50583;       2,39221; 98,57545;49,00000;20,00000;0,48327;2
 896,62299; 97,51917;       2,39119; 98,57558;50,00000;20,00000;0,48322;2
 896,68402; 97,53250;       2,39111; 98,57571;52,00000;20,00000;0,48318;2
 896,75403; 97,54583;       2,39121; 98,57483;49,00000;20,00000;0,48312;2
 896,82098; 97,55917;       2,39131; 98,57497;49,00000;20,00000;0,48307;2
 896,89203; 97,57250;       2,39110; 98,57511;51,00000;20,00000;0,48302;2
 896,95001; 97,58583;       2,39020; 98,57524;49,00000;20,00000;0,48297;2
 897,01801; 97,59917;       2,39046; 98,57538;50,00000;20,00000;0,48292;2
 897,08698; 97,61250;       2,39056; 98,57451;50,00000;20,00000;0,48287;2
 897,14899; 97,62583;       2,39032; 98,57464;49,00000;20,00000;0,48282;2
 897,22101; 97,63917;       2,39027; 98,57477;51,00000;20,00000;0,48277;2
 897,28198; 97,65250;       2,39050; 98,57490;52,00000;20,00000;0,48272;2
 897,35303; 97,66583;       2,39125; 98,57503;50,00000;20,00000;0,48267;2
 897,41602; 97,67917;       2,39117; 98,57517;49,00000;20,00000;0,48262;2
 897,49298; 97,69250;       2,39178; 98,57430;51,00000;20,00000;0,48256;2
 897,55603; 97,70583;       2,39170; 98,57443;51,00000;20,00000;0,48251;2
 897,61401; 97,71917;       2,39191; 98,57455;49,00000;20,00000;0,48247;2
 897,68500; 97,73250;       2,39186; 98,57469;50,00000;20,00000;0,48241;2
 897,75403; 97,74583;       2,39149; 98,57483;49,00000;20,00000;0,48236;2
 897,82397; 97,75917;       2,39239; 98,57496;49,00000;20,00000;0,48231;2
 897,88202; 97,77250;       2,39181; 98,57409;51,00000;20,00000;0,48226;2
 897,96002; 97,78583;       2,39274; 98,57423;50,00000;20,00000;0,48220;2
 898,01300; 97,79917;       2,39167; 98,57436;49,00000;20,00000;0,48216;2
 898,08301; 97,81250;       2,39130; 98,57450;51,00000;20,00000;0,48211;2
 898,15198; 97,82583;       2,39204; 98,57464;52,00000;20,00000;0,48206;2
 898,21301; 97,83917;       2,39211; 98,57376;49,00000;20,00000;0,48201;2
 898,28699; 97,85250;       2,39175; 98,57390;50,00000;20,00000;0,48195;2
 898,34601; 97,86583;       2,39181; 98,57403;50,00000;20,00000;0,48191;2
 898,42200; 97,87917;       2,39099; 98,57416;49,00000;20,00000;0,48185;2
 898,48401; 97,89250;       2,39122; 98,57430;51,00000;20,00000;0,48180;2
 898,54999; 97,90583;       2,39147; 98,57443;50,00000;20,00000;0,48175;2
 898,61298; 97,91917;       2,39171; 98,57355;49,00000;20,00000;0,48171;2
 898,68597; 97,93250;       2,39214; 98,57368;50,00000;20,00000;0,48165;2
 898,74799; 97,94583;       2,39206; 98,57382;50,00000;20,00000;0,48160;2
 898,82599; 97,95917;       2,39188; 98,57396;52,00000;20,00000;0,48154;2
 898,88702; 97,97250;       2,39179; 98,57409;50,00000;20,00000;0,48150;2
 898,94397; 97,98583;       2,39184; 98,57422;49,00000;20,00000;0,48145;2
 899,01801; 97,99917;       2,39212; 98,57335;50,00000;20,00000;0,48140;2
 899,08398; 98,01250;       2,39174; 98,57348;49,00000;20,00000;0,48135;2
 899,14600; 98,02583;       2,39181; 98,57360;50,00000;20,00000;0,48130;2
 899,21899; 98,03917;       2,39161; 98,57373;50,00000;20,00000;0,48124;2
 899,29102; 98,05250;       2,39204; 98,57386;49,00000;20,00000;0,48119;2
 899,35797; 98,06583;       2,39182; 98,57399;49,00000;20,00000;0,48114;2
 899,41901; 98,07917;       2,39189; 98,57412;51,00000;20,00000;0,48109;2
 899,48999; 98,09250;       2,39184; 98,57426;51,00000;20,00000;0,48104;2
 899,55798; 98,10583;       2,39257; 98,57440;49,00000;20,00000;0,48099;2
 899,61603; 98,11917;       2,39247; 98,57453;50,00000;20,00000;0,48094;2
 899,68298; 98,13250;       2,39257; 98,57467;49,00000;20,00000;0,48089;2
 899,75702; 98,14583;       2,39269; 98,57481;50,00000;20,00000;0,48084;2
 899,81702; 98,15917;       2,39356; 98,57493;50,00000;20,00000;0,48079;2
 899,88202; 98,17250;       2,39364; 98,57506;50,00000;20,00000;0,48074;2
 899,95599; 98,18583;       2,39328; 98,57520;49,00000;20,00000;0,48068;2
 900,02301; 98,19917;       2,39322; 98,57534;51,00000;20,00000;0,48063;2
 900,08502; 98,21250;       2,39313; 98,57547;52,00000;20,00000;0,48059;2
 900,15100; 98,22583;       2,39306; 98,57459;49,00000;20,00000;0,48054;2
 900,21600; 98,23917;       2,39251; 98,57471;50,00000;20,00000;0,48049;2
 900,28900; 98,25250;       2,39311; 98,57485;51,00000;20,00000;0,48043;2
 900,35901; 98,26583;       2,39353; 98,57498;50,00000;20,00000;0,48038;2
 900,42499; 98,27917;       2,39378; 98,57511;49,00000;20,00000;0,48033;2
 900,48798; 98,29250;       2,39306; 98,57523;50,00000;20,00000;0,48028;2
 900,55902; 98,30583;       2,39301; 98,57436;49,00000;20,00000;0,48022;2
 900,61902; 98,31917;       2,39324; 98,57449;49,00000;20,00000;0,48018;2
 900,69702; 98,33250;       2,39370; 98,57463;51,00000;20,00000;0,48012;2
 900,76099; 98,34583;       2,39330; 98,57477;50,00000;20,00000;0,48007;2
 900,82397; 98,35917;       2,39258; 98,57491;49,00000;20,00000;0,48002;2
 900,89001; 98,37250;       2,39219; 98,57504;51,00000;20,00000;0,47997;2
 900,94397; 98,38583;       2,39208; 98,57518;52,00000;20,00000;0,47993;2
 901,02802; 98,39917;       2,39207; 98,57433;52,00000;20,00000;0,47987;2
 901,08600; 98,41250;       2,39229; 98,57446;50,00000;20,00000;0,47982;2
 901,14801; 98,42583;       2,39221; 98,57459;50,00000;20,00000;0,47978;2
 901,21698; 98,43917;       2,39183; 98,57473;50,00000;20,00000;0,47972;2
 901,28497; 98,45250;       2,39209; 98,57486;51,00000;20,00000;0,47967;2
 901,35400; 98,46583;       2,39203; 98,57499;52,00000;20,00000;0,47962;2
 901,41998; 98,47917;       2,39180; 98,57513;49,00000;20,00000;0,47957;2
 901,48798; 98,49250;       2,39158; 98,57426;49,00000;20,00000;0,47952;2
 901,55402; 98,50583;       2,39311; 98,57439;51,00000;20,00000;0,47947;2
 901,61298; 98,51917;       2,39237; 98,57452;51,00000;20,00000;0,47942;2
 901,68903; 98,53250;       2,39234; 98,57465;49,00000;20,00000;0,47936;2
 901,75403; 98,54583;       2,39211; 98,57478;50,00000;20,00000;0,47932;2
 901,81702; 98,55917;       2,39267; 98,57491;49,00000;20,00000;0,47927;2
 901,88702; 98,57250;       2,39261; 98,57504;50,00000;20,00000;0,47921;2
 901,96198; 98,58583;       2,39226; 98,57417;51,00000;20,00000;0,47916;2
 902,01898; 98,59917;       2,39231; 98,57430;50,00000;20,00000;0,47911;2
 902,09003; 98,61250;       2,39226; 98,57443;49,00000;20,00000;0,47906;2
 902,15302; 98,62583;       2,39266; 98,57457;50,00000;20,00000;0,47901;2
 902,22998; 98,63917;       2,39248; 98,57470;51,00000;20,00000;0,47895;2
 902,28497; 98,65250;       2,39236; 98,57484;49,00000;20,00000;0,47891;2
 902,35699; 98,66583;       2,39216; 98,57397;50,00000;20,00000;0,47886;2
 902,42499; 98,67917;       2,39177; 98,57411;49,00000;20,00000;0,47880;2
 902,48297; 98,69250;       2,39183; 98,57424;50,00000;20,00000;0,47876;2
 902,54700; 98,70583;       2,39192; 98,57437;49,00000;20,00000;0,47871;2
 902,62201; 98,71917;       2,39204; 98,57451;50,00000;20,00000;0,47865;2
 902,69000; 98,73250;       2,39198; 98,57465;50,00000;20,00000;0,47860;2
 902,75598; 98,74583;       2,39175; 98,57478;49,00000;20,00000;0,47855;2
 902,81897; 98,75917;       2,39119; 98,57390;50,00000;20,00000;0,47850;2
 902,89001; 98,77250;       2,39130; 98,57403;51,00000;20,00000;0,47845;2
 902,95203; 98,78583;       2,39169; 98,57416;51,00000;20,00000;0,47840;2
 903,02100; 98,79917;       2,39163; 98,57429;49,00000;20,00000;0,47835;2
 903,09497; 98,81250;       2,39272; 98,57341;50,00000;20,00000;0,47829;2
 903,15601; 98,82583;       2,39247; 98,57253;51,00000;20,00000;0,47825;2
 903,22498; 98,83917;       2,39209; 98,57267;52,00000;20,00000;0,47820;2
 903,29901; 98,85250;       2,39237; 98,57180;49,00000;20,00000;0,47814;2
 903,35797; 98,86583;       2,39227; 98,57193;50,00000;20,00000;0,47809;2
 903,42603; 98,87917;       2,39237; 98,57106;49,00000;20,00000;0,47804;2
 903,48700; 98,89250;       2,39228; 98,57119;49,00000;20,00000;0,47800;2
 903,56201; 98,90583;       2,39177; 98,57133;50,00000;20,00000;0,47794;2
 903,62598; 98,91917;       2,39201; 98,57146;51,00000;20,00000;0,47789;2
 903,69000; 98,93250;       2,39193; 98,57058;49,00000;20,00000;0,47784;2
 903,76001; 98,94583;       2,39220; 98,57071;49,00000;20,00000;0,47779;2
 903,82501; 98,95917;       2,39261; 98,57084;51,00000;20,00000;0,47774;2
 903,89600; 98,97250;       2,39272; 98,57097;52,00000;20,00000;0,47769;2
 903,96600; 98,98583;       2,39266; 98,57010;49,00000;20,00000;0,47763;2
 904,03497; 98,99917;       2,39357; 98,56822;50,00000;20,00000;0,47758;2
 904,09802; 99,01250;       2,39316; 98,56633;50,00000;20,00000;0,47753;2
 904,15698; 99,02583;       2,39339; 98,56445;49,00000;20,00000;0,47749;2
 904,22900; 99,03917;       2,39334; 98,56156;50,00000;20,00000;0,47743;2
 904,29999; 99,05250;       2,39377; 98,55667;50,00000;20,00000;0,47738;2
 904,36603; 99,06583;       2,39402; 98,55177;50,00000;20,00000;0,47733;2
 904,43402; 99,07917;       2,39396; 98,54586;49,00000;20,00000;0,47728;2
 904,49902; 99,09250;       2,39437; 98,53995;51,00000;20,00000;0,47723;2
 904,56500; 99,10583;       2,39430; 98,53606;52,00000;20,00000;0,47718;2
 904,63501; 99,11917;       2,39360; 98,53318;49,00000;20,00000;0,47712;2
 904,70502; 99,13250;       2,39323; 98,53131;50,00000;20,00000;0,47707;2
 904,76703; 99,14583;       2,39330; 98,53043;50,00000;20,00000;0,47702;2
 904,82898; 99,15917;       2,39338; 98,53055;49,00000;20,00000;0,47698;2
 904,90100; 99,17250;       2,39333; 98,52968;49,00000;20,00000;0,47692;2
 904,96802; 99,18583;       2,39375; 98,52981;50,00000;20,00000;0,47687;2
 905,04102; 99,19917;       2,39370; 98,52995;50,00000;20,00000;0,47682;2
 905,10400; 99,21250;       2,39314; 98,53008;49,00000;20,00000;0,47677;2
 905,17102; 99,22583;       2,39259; 98,53022;51,00000;20,00000;0,47672;2
 905,24103; 99,23917;       2,39221; 98,53036;52,00000;20,00000;0,47666;2
 905,29999; 99,25250;       2,39228; 98,53049;49,00000;20,00000;0,47662;2
 905,36603; 99,26583;       2,39237; 98,53063;50,00000;20,00000;0,47657;2
 905,43103; 99,27917;       2,39133; 98,53076;50,00000;20,00000;0,47652;2
 905,50299; 99,29250;       2,39144; 98,53090;51,00000;20,00000;0,47646;2
 905,56897; 99,30583;       2,39153; 98,53104;49,00000;20,00000;0,47641;2
 905,63898; 99,31917;       2,39067; 98,53116;50,00000;20,00000;0,47636;2
 905,69598; 99,33250;       2,39105; 98,53129;50,00000;20,00000;0,47632;2
 905,77502; 99,34583;       2,39151; 98,53142;49,00000;20,00000;0,47626;2
 905,83502; 99,35917;       2,39222; 98,53155;51,00000;20,00000;0,47621;2
 905,90601; 99,37250;       2,39137; 98,53168;52,00000;20,00000;0,47616;2
 905,97699; 99,38583;       2,39099; 98,53182;49,00000;20,00000;0,47610;2
 906,04602; 99,39917;       2,39158; 98,53196;50,00000;20,00000;0,47605;2
 906,10498; 99,41250;       2,39116; 98,53209;51,00000;20,00000;0,47601;2
 906,17200; 99,42583;       2,39061; 98,53223;49,00000;20,00000;0,47596;2
 906,23499; 99,43917;       2,38972; 98,53237;50,00000;20,00000;0,47591;2
 906,30402; 99,45250;       2,38950; 98,53250;50,00000;20,00000;0,47586;2
 906,37097; 99,46583;       2,38927; 98,53265;50,00000;20,00000;0,47580;2
 906,43799; 99,47917;       2,38888; 98,53279;49,00000;20,00000;0,47575;2
 906,50702; 99,49250;       2,38947; 98,53293;51,00000;20,00000;0,47570;2
 906,57098; 99,50583;       2,38939; 98,53307;51,00000;20,00000;0,47565;2
 906,62701; 99,51917;       2,38976; 98,53319;50,00000;20,00000;0,47561;2
 906,69897; 99,53250;       2,39020; 98,53333;51,00000;20,00000;0,47556;2
 906,76703; 99,54583;       2,38981; 98,53347;52,00000;20,00000;0,47550;2
 906,84198; 99,55917;       2,39010; 98,53360;51,00000;20,00000;0,47545;2
 906,90302; 99,57250;       2,39017; 98,53373;50,00000;20,00000;0,47540;2
 906,97101; 99,58583;       2,38962; 98,53386;49,00000;20,00000;0,47535;2
 907,03497; 99,59917;       2,38938; 98,53400;50,00000;20,00000;0,47530;2
 907,10699; 99,61250;       2,38950; 98,53414;49,00000;20,00000;0,47525;2
 907,16803; 99,62583;       2,38957; 98,53427;49,00000;20,00000;0,47520;2
 907,23700; 99,63917;       2,39048; 98,53441;50,00000;20,00000;0,47515;2
 907,30402; 99,65250;       2,39073; 98,53354;49,00000;20,00000;0,47510;2
 907,36401; 99,66583;       2,39113; 98,53367;49,00000;20,00000;0,47505;2
 907,43799; 99,67917;       2,39109; 98,53280;49,00000;20,00000;0,47499;2
 907,50897; 99,69250;       2,39103; 98,53294;51,00000;20,00000;0,47494;2
 907,57098; 99,70583;       2,39111; 98,53306;52,00000;20,00000;0,47489;2
 907,63000; 99,71917;       2,39117; 98,53217;49,00000;20,00000;0,47485;2
 907,70502; 99,73250;       2,39162; 98,53230;50,00000;20,00000;0,47479;2
 907,77399; 99,74583;       2,39237; 98,53142;51,00000;20,00000;0,47474;2
 907,85199; 99,75917;       2,39267; 98,53155;50,00000;20,00000;0,47468;2
 907,91400; 99,77250;       2,39339; 98,53067;49,00000;20,00000;0,47463;2
 907,98199; 99,78583;       2,39349; 98,53080;50,00000;20,00000;0,47458;2
 908,04401; 99,79917;       2,39373; 98,52992;50,00000;20,00000;0,47453;2
 908,11401; 99,81250;       2,39351; 98,53005;49,00000;20,00000;0,47448;2
 908,17902; 99,82583;       2,39360; 98,52917;51,00000;20,00000;0,47443;2
 908,25201; 99,83917;       2,39323; 98,52931;52,00000;20,00000;0,47438;2
 908,32202; 99,85250;       2,39366; 98,52844;49,00000;20,00000;0,47432;2
 908,38397; 99,86583;       2,39422; 98,52857;49,00000;20,00000;0,47428;2
 908,45001; 99,87917;       2,39399; 98,52771;51,00000;20,00000;0,47423;2
 908,51599; 99,89250;       2,39424; 98,52785;52,00000;20,00000;0,47418;2
 908,58301; 99,90583;       2,39434; 98,52698;49,00000;20,00000;0,47412;2
 908,64203; 99,91917;       2,39359; 98,52711;50,00000;20,00000;0,47408;2
