run_id,point_index,temperature_C,time_min,dsc_mW_mg,mass_pct,purge1_ml_min,purge2_ml_min,protective_ml_min,sensitivity_uV_mW,segment
202,276,24.82800,1.84000,-8.231932e-002,99.61926,49.00000,,20.00000,0.73009,1
202,277,24.90400,1.84667,-8.265245e-002,99.61800,49.00000,,20.00000,0.73012,1
202,278,24.96200,1.85333,-8.231391e-002,99.61737,49.00000,,20.00000,0.73014,1
202,279,25.03300,1.86000,-8.225501e-002,99.61846,50.00000,,20.00000,0.73017,1
202,280,25.10000,1.86667,-8.247643e-002,99.61960,50.00000,,20.00000,0.73019,1
202,281,25.15200,1.87333,-8.258639e-002,99.62222,50.00000,,20.00000,0.73021,1
202,282,25.22000,1.88000,-8.275173e-002,99.62140,50.00000,,20.00000,0.73023,1
202,283,25.29700,1.88667,-8.286066e-002,99.62136,49.00000,,20.00000,0.73026,1
202,284,25.36600,1.89333,-8.308196e-002,99.62374,49.00000,,20.00000,0.73029,1
202,285,25.43100,1.90000,-8.341543e-002,99.62383,51.00000,,20.00000,0.73031,1
202,286,25.50800,1.90667,-8.346832e-002,99.62283,50.00000,,20.00000,0.73034,1
202,287,25.58700,1.91333,-8.340907e-002,99.62249,50.00000,,20.00000,0.73036,1
202,288,25.65700,1.92000,-8.351826e-002,99.62240,50.00000,,20.00000,0.73039,1
202,289,25.73000,1.92667,-8.351528e-002,99.62529,49.00000,,20.00000,0.73041,1
202,290,25.79600,1.93333,-8.351259e-002,99.62576,49.00000,,20.00000,0.73044,1
202,291,25.87700,1.94000,-8.373332e-002,99.62319,49.00000,,20.00000,0.73047,1
202,292,25.94000,1.94667,-8.389877e-002,99.62502,49.00000,,20.00000,0.73049,1
202,293,26.00600,1.95333,-8.400808e-002,99.63010,50.00000,,20.00000,0.73051,1
202,294,26.08300,1.96000,-8.400493e-002,99.63086,50.00000,,20.00000,0.73054,1
202,295,26.16100,1.96667,-8.394573e-002,99.62829,51.00000,,20.00000,0.73057,1
202,296,26.23300,1.97333,-8.399879e-002,99.62882,51.00000,,20.00000,0.73059,1
